KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
eden_dialogue_qiiKeae,"@q0Sure, there are a few exploration rumors you could follow up on.\nThese are not missions, so they won't be tracked in your <color=#00ff00>PDA</color>. Instead they are sightings made by members of our team or rumors from outside sources.\nYou simply have to find what it is and go from there.\nHere's a list. Any of these sound interesting?",,,,,,,,"@q0Конечно, есть несколько слухов об исследованиях, за которыми вы могли бы следить.\nЭто не миссии, поэтому они не будут отслеживаться на вашем <color=#00ff00>КПК</color>. Вместо этого это наблюдения членов нашей команды или слухи из внешних источников.\nВам просто нужно найти, что это такое, и двигаться дальше.\nВот список. Что-нибудь из этого звучит интересно?",,,,,,,,
eden_dialogue_WqGsWia,Mysterious object in Rogue System.,,,,,,,,Таинственный объект в Rogue System.,,,,,,,,
eden_dialogue_qimqG84,Strange statues on temperate planets.,,,,,,,,Странные статуи на планетах с умеренным климатом.,,,,,,,,
eden_dialogue_SKqGUgO,Alien data caches in space.,,,,,,,,Тайники данных пришельцев в космосе.,,,,,,,,
eden_dialogue_WCiGuSb,I want to ask something else.,,,,,,,,Я хочу спросить кое-что еще.,,,,,,,,
eden_dialogue_KQKGaKw,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_O8e8GCu,@q0We've discovered a mysterious object in the Rogue System. We do not know much about it except that it's of Progenitor origin.\nYou could go there and investigate it. You can find it by searching the galaxy map for Object 82 or for Rogue System.,,,,,,,,"@q0Мы обнаружили загадочный объект в Разбойной системе. Мы мало что знаем о нем, кроме того, что оно принадлежит Прародителям.\nВы могли бы пойти туда и расследовать это. Вы можете найти его, выполнив поиск на карте галактики по «Объекту 82» или «Разбойной системе».",,,,,,,,
eden_dialogue_4SeUFue,I have another question.,,,,,,,,У меня есть еще один вопрос.,,,,,,,,
eden_dialogue_qmGnOiu,"@q0Several of our teams have reported finding strange statues of Tal'on origin on some temperate planets.\nThey report they are well hidden and only show up on the detector within 3000 meters. Perhaps you can investigate them if you happen to come across any in your travels.\nThey are most likely only found where you would normally find Tal'on settlements, so don't go looking in the middle of Zirax territory or anything like that.",,,,,,,,"@q0Несколько наших команд сообщили об обнаружении странных статуй тал'онского происхождения на некоторых планетах с умеренным климатом.\nОни сообщают, что хорошо спрятаны и обнаруживаются детектором только на расстоянии до 3000 метров. Возможно, вы сможете исследовать их, если встретите что-нибудь в своих путешествиях.\nСкорее всего, их можно найти только там, где вы обычно находите поселения Таль'онов, поэтому не ищите посередине территории Зиракса или чего-то в этом роде.",,,,,,,,
eden_dialogue_jqWFaaS,I have another question.,,,,,,,,У меня есть еще один вопрос.,,,,,,,,
eden_dialogue_mWWiGk4,"@q0We've found secure data caches believed to be of Progenitor origin in orbits and exploration sites in cold systems such as around M, D, or N class stars.\nThe data caches are impervious to all of our weapons so don't even bother trying to brute force your way in.\nYou will need to interface with their computer systems and hack them in order to gain any of the Progenitor data locked within.\nThe Research Computer here on this ship can accept the data you find from these caches.",,,,,,,,"@q0Мы обнаружили безопасные кэши данных, предположительно принадлежащие Прародителю, на орбитах и ​​в исследовательских местах в холодных системах, например, вокруг звезд класса M, D или N.\nКэши данных неуязвимы для любого нашего оружия, так что даже не пытайтесь проникнуть туда грубой силой.\nВам нужно будет подключиться к их компьютерным системам и взломать их, чтобы получить любые данные Прародителя, запертые внутри.\nИсследовательский компьютер на этом корабле может принимать данные, которые вы найдете в этих тайниках.",,,,,,,,
eden_dialogue_eCaYDaG,I have another question.,,,,,,,,У меня есть еще один вопрос.,,,,,,,,
eden_dialogue_muqOCuS,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_KGKOWru,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_48KqmKe,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_CWmKWZC,@q0What questions do you have?,,,,,,,,@q0Какие вопросы у вас есть?,,,,,,,,
eden_dialogue_mG8GCG4,What is Project Eden?,,,,,,,,Что такое Проект Эдем?,,,,,,,,
eden_dialogue_CSu80SO,What are you researching?,,,,,,,,Что вы исследуете?,,,,,,,,
eden_dialogue_0P8KWea,I want to talk about something else.,,,,,,,,Я хочу поговорить о другом.,,,,,,,,
eden_dialogue_aO8WMKa,I don't have any more questions. Goodbye.,,,,,,,,У меня больше нет вопросов. До свидания.,,,,,,,,
eden_dialogue_OaOW8Qa,"@q0Project Eden was formed alongside Operation Phoenix by the trillionaire Dr. Smith. Smith discovered a second set of coordinates in the alien artifacts found buried on Earth and believed it led to a paradise.\nUsing her wealth and influence, she convinced the United Council of Humanity to let her build her own fleet of jump capable ships to establish a new home for Humanity in the Andromeda galaxy. Things didn't exactly go as planned.\n@p9At first everything was good. We arrived in Andromeda along with a UCH military escort. The alien hyperspace drives burned out but that wasn't completely unexpected. Very soon after however, we encountered a hostile alien species known as the Zirax. Not just any Zirax. Zirax from House Abyssal. They opened fire on our fleet and Dr Smith used her ship to give the rest of the fleet time to escape.\n@p9Her ship was destroyed saving the rest of the fleet, but we did detect several escape pods being launched before the hyperspace drive overloaded. Nobody knows if she survived. \n@p9Now everyone is scattered throughout Andromeda. House Abyssal has placed a bounty on the heads of any Terran to be delivered to them alive. They have been getting the other houses to attack us on sight so we have to keep moving.\nSome of the survivors have established small colonies, others continue to work on research vessels such as these. And some, well, let's just say that some of us don't forgive easily.",,,,,,,,"@q0Проект «Эдем» был основан вместе с операцией «Феникс» триллионером доктором Смитом. Смит обнаружил второй набор координат в инопланетных артефактах, найденных на Земле, и полагал, что он ведет в рай.\nИспользуя свое богатство и влияние, она убедила Объединенный совет человечества позволить ей построить собственный флот прыжковых кораблей, чтобы основать новый дом для человечества в галактике Андромеды. Все пошло не совсем так, как планировалось.\n@p9Сначала все было хорошо. Мы прибыли в Андромеду вместе с военным эскортом УЧ. Гиперпространственные двигатели пришельцев сгорели, но это не было полной неожиданностью. Однако вскоре после этого мы столкнулись с враждебным инопланетным видом, известным как Зираксы. Не просто Зиракс. Зиракс из Дома Абиссал. Они открыли огонь по нашему флоту, и доктор Смит использовала свой корабль, чтобы дать остальному флоту время уйти.\n@p9Ее корабль был уничтожен, спасая остальной флот, но мы заметили запуск нескольких спасательных капсул до того, как гиперпространственный двигатель перегрузился. Никто не знает, выжила ли она. \n@p9Теперь все разбросаны по Андромеде. Дом Абиссал назначил награду за головы любого террана, который будет доставлен им живым. Они заставили другие дома атаковать нас, как только заметят, поэтому нам приходится продолжать двигаться.\nНекоторые из выживших основали небольшие колонии, другие продолжают работать на подобных исследовательских судах. А некоторые, ну, скажем так, некоторые из нас не прощают легко.",,,,,,,,
